Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.4,6.7,-1,778575FM9AQY
8.1,1.1,-1,887252705VAH
0.1,0.6,-1,787478UJ579J
4.1,0.9,-1,472882EYJWKD
0.9,3.6,-1,572871UPO2KB
2.1,1.1,-1,587854H8H2Y4
6.1,1.0,-1,882428IP5C1L
0.1,2.2,-1,157581NXVAJ0
