Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.5,3.4,-1,4177873DQ76K
8.1,0.6,-1,744712UEEW6C
0.8,8.1,-1,754477V4Q6D8
4.5,1.3,-1,215747JNMN47
0.9,5.7,-1,572154EGI3Y4
6.4,1.4,-1,21144729JZ4L
2.7,2.0,-1,754541MCDJ8Y
8.1,1.9,-1,757712BBFF3X
