Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
8.1,0.9,-1,474272EE3C5K
1.2,8.1,-1,55457861G9FB
1.4,1.3,-1,774757VN06CK
1.0,4.7,-1,115547Q2415V
4.7,0.9,-1,887571QCHISM
0.8,3.0,-1,754181FSO170
6.4,1.1,-1,782572Y06OIS
1.4,6.4,-1,145451Q0LD8Q
