Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
0.9,0.5,1
0.7,2.4,1
2.3,0.6,0
0.6,1.4,1
1.6,0.5,1
0.6,0.9,1
1.2,0.5,1
0.7,0.7,1
