Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.9,0.9,-1,127241YB5R4X
8.1,7.7,-1,885844J3UUYJ
7.3,0.9,-1,114817BF0AIW
6.9,8.1,-1,222182GT3P1L
8.1,6.5,-1,184778WOWAG6
7.7,1.7,-1,811117TDUBCW
6.5,1.3,-1,242128JSHQZ2
7.7,7.3,-1,827712OEG7ZC
