Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.9,0.4,-1,242820QS81D2
7.6,1.0,-1,666671U85LN8
4.9,1.0,-1,8814402AON9W
0.7,2.8,-1,81224728FB32
0.4,1.0,-1,684446NFOFTL
3.4,0.7,-1,642061QF2QFN
0.4,0.1,-1,147127AB160O
7.0,1.3,-1,262462XRN96W
